Date;Time;Temperature (°C);Humidity (%);CO2 (ppm);Formaldehyde (µg/m³);TVOC (ppb);PM 1.0 (µg/m³);PM 4.0 (µg/m³);PM 10 (µg/m³);PM 2.5 (µg/m³)
2023-08-01;00:10:02;25.3;44.0;;40.0;194.0;1.0;1.0;1.0;1.0
2023-08-01;00:25:02;25.3;44.0;;41.0;205.0;1.0;1.0;1.0;1.0
2023-08-01;00:40:02;25.3;44.0;;42.0;209.0;1.0;1.0;1.0;1.0
2023-08-01;00:55:02;25.3;44.0;;42.0;220.0;1.0;1.0;1.0;1.0
2023-08-01;01:10:02;25.3;44.0;;42.0;227.0;1.0;1.0;1.0;1.0
2023-08-01;01:25:02;25.3;44.0;;42.0;228.0;1.0;1.0;1.0;1.0
2023-08-01;01:40:02;25.3;44.0;;42.0;232.0;1.0;1.0;1.0;1.0
2023-08-01;01:55:02;25.3;44.0;;43.0;236.0;1.0;1.0;1.0;1.0
2023-08-01;02:10:02;25.3;44.0;;43.0;239.0;1.0;1.0;1.0;1.0
2023-08-01;02:25:02;25.3;44.0;;44.0;240.0;1.0;1.0;1.0;1.0
2023-08-01;02:40:02;25.3;44.0;;44.0;247.0;1.0;1.0;1.0;1.0
2023-08-01;02:55:02;25.3;44.0;;44.0;245.0;1.0;1.0;1.0;1.0
2023-08-01;03:10:02;25.3;44.0;;43.0;246.0;1.0;1.0;1.0;1.0
2023-08-01;03:25:02;25.3;44.0;;43.0;243.0;1.0;1.0;1.0;1.0
2023-08-01;03:40:02;25.3;44.0;;44.0;251.0;1.0;1.0;1.0;1.0
2023-08-01;03:55:02;25.2;44.0;;44.0;249.0;1.0;1.0;1.0;1.0
2023-08-01;04:10:02;25.2;44.0;;44.0;251.0;1.0;1.0;1.0;1.0
2023-08-01;04:25:02;25.2;44.0;;44.0;249.0;1.0;1.0;1.0;1.0
2023-08-01;04:40:02;25.2;43.0;;44.0;255.0;1.0;1.0;1.0;1.0
2023-08-01;04:55:02;25.2;43.0;;44.0;253.0;1.0;1.0;1.0;1.0
2023-08-01;05:10:02;25.2;43.0;;44.0;256.0;1.0;1.0;1.0;1.0
2023-08-01;05:25:02;25.2;43.0;;44.0;255.0;1.0;1.0;1.0;1.0
2023-08-01;05:40:02;25.2;43.0;;44.0;260.0;1.0;1.0;1.0;1.0
2023-08-01;05:55:02;25.2;43.0;;44.0;257.0;1.0;1.0;1.0;1.0
2023-08-01;06:10:02;25.2;43.0;;44.0;277.0;1.0;1.0;1.0;1.0
2023-08-01;06:25:02;25.2;43.0;;43.0;283.0;1.0;1.0;1.0;1.0
2023-08-01;06:40:02;25.2;43.0;;41.0;272.0;1.0;1.0;1.0;1.0
2023-08-01;06:55:02;25.3;42.0;;39.0;200.0;1.0;1.0;1.0;1.0
2023-08-01;07:10:02;25.5;42.0;;39.0;209.0;1.0;1.0;1.0;1.0
2023-08-01;07:25:02;25.6;42.0;;37.0;205.0;1.0;1.0;1.0;1.0
2023-08-01;07:40:02;25.6;42.0;;35.0;189.0;1.0;1.0;1.0;1.0
2023-08-01;07:55:02;25.6;42.0;;35.0;189.0;1.0;1.0;1.0;1.0
2023-08-01;08:10:03;25.6;42.0;;34.0;181.0;1.0;1.0;1.0;1.0
2023-08-01;08:25:02;25.6;42.0;;34.0;182.0;1.0;1.0;1.0;1.0
2023-08-01;08:40:02;25.6;42.0;;34.0;188.0;1.0;1.0;1.0;1.0
2023-08-01;08:55:02;25.6;42.0;;33.0;177.0;1.0;1.0;1.0;1.0
2023-08-01;09:10:02;25.6;42.0;;32.0;170.0;1.0;1.0;1.0;1.0
2023-08-01;09:25:02;25.6;42.0;;32.0;174.0;1.0;1.0;1.0;1.0
2023-08-01;09:40:03;25.6;42.0;;31.0;169.0;1.0;1.0;1.0;1.0
2023-08-01;09:55:02;25.6;42.0;;32.0;180.0;1.0;1.0;1.0;1.0
2023-08-01;10:10:02;25.6;42.0;;32.0;182.0;1.0;1.0;1.0;1.0
2023-08-01;10:25:03;25.6;43.0;;32.0;181.0;1.0;1.0;1.0;1.0
2023-08-01;10:40:03;25.6;43.0;;32.0;200.0;1.0;1.0;1.0;1.0
2023-08-01;10:55:02;25.6;43.0;;32.0;217.0;1.0;1.0;1.0;1.0
2023-08-01;11:10:03;25.7;44.0;;32.0;233.0;1.0;1.0;1.0;1.0
2023-08-01;11:25:03;25.7;44.0;;32.0;219.0;1.0;1.0;1.0;1.0
2023-08-01;11:40:02;25.8;44.0;;33.0;213.0;1.0;1.0;1.0;1.0
2023-08-01;11:55:03;25.8;44.0;;33.0;204.0;1.0;1.0;1.0;1.0
2023-08-01;12:10:03;25.8;44.0;;36.0;218.0;1.0;1.0;1.0;1.0
2023-08-01;12:25:03;25.9;45.0;;36.0;230.0;1.0;1.0;1.0;1.0
2023-08-01;12:40:03;26.0;45.0;;38.0;243.0;1.0;1.0;1.0;1.0
2023-08-01;12:55:03;26.0;45.0;;37.0;249.0;1.0;1.0;1.0;1.0
2023-08-01;13:10:03;26.1;45.0;;37.0;247.0;1.0;1.0;1.0;1.0
2023-08-01;13:25:03;26.1;45.0;;38.0;281.0;1.0;1.0;1.0;1.0
2023-08-01;13:40:03;26.1;45.0;;36.0;281.0;1.0;1.0;1.0;1.0
2023-08-01;13:55:03;26.2;45.0;;37.0;269.0;1.0;1.0;1.0;1.0
2023-08-01;14:10:03;26.2;45.0;;37.0;260.0;1.0;1.0;1.0;1.0
2023-08-01;14:25:03;26.2;45.0;;37.0;251.0;1.0;1.0;1.0;1.0
2023-08-01;14:40:03;26.2;44.0;;39.0;242.0;1.0;1.0;1.0;1.0
2023-08-01;14:55:03;26.3;44.0;;39.0;233.0;1.0;1.0;1.0;1.0
2023-08-01;15:10:03;26.3;44.0;;36.0;232.0;1.0;1.0;1.0;1.0
2023-08-01;15:25:03;26.3;44.0;;37.0;231.0;1.0;1.0;1.0;1.0
2023-08-01;15:40:03;26.3;44.0;;39.0;230.0;1.0;1.0;1.0;1.0
2023-08-01;15:55:03;26.3;44.0;;40.0;218.0;1.0;1.0;1.0;1.0
2023-08-01;16:10:03;26.3;44.0;;39.0;206.0;0.0;1.0;1.0;1.0
2023-08-01;16:25:03;26.3;44.0;;39.0;205.0;0.0;0.0;0.0;0.0
2023-08-01;16:40:03;26.2;45.0;;39.0;197.0;1.0;1.0;1.0;1.0
2023-08-01;16:55:03;26.2;45.0;;38.0;195.0;1.0;1.0;1.0;1.0
2023-08-01;17:10:03;26.2;45.0;;38.0;197.0;1.0;1.0;1.0;1.0
2023-08-01;17:25:03;26.1;45.0;;38.0;188.0;1.0;1.0;1.0;1.0
2023-08-01;17:40:03;26.0;45.0;;39.0;175.0;1.0;1.0;1.0;1.0
2023-08-01;17:55:03;26.0;45.0;;38.0;177.0;1.0;1.0;1.0;1.0
2023-08-01;18:10:03;25.9;44.0;;38.0;174.0;1.0;1.0;1.0;1.0
2023-08-01;18:25:03;25.9;44.0;;38.0;170.0;0.0;0.0;0.0;0.0
2023-08-01;18:40:03;25.9;44.0;;37.0;168.0;0.0;0.0;0.0;0.0
2023-08-01;18:55:03;25.9;44.0;;37.0;169.0;1.0;1.0;1.0;1.0
2023-08-01;19:10:03;25.9;43.0;;37.0;171.0;0.0;1.0;1.0;1.0
2023-08-01;19:25:03;25.9;43.0;;37.0;163.0;0.0;0.0;0.0;0.0
2023-08-01;19:40:03;25.9;44.0;;35.0;166.0;0.0;1.0;1.0;1.0
2023-08-01;19:55:03;26.0;44.0;;36.0;170.0;1.0;1.0;1.0;1.0
2023-08-01;20:10:03;26.0;44.0;;37.0;174.0;0.0;0.0;0.0;0.0
2023-08-01;20:25:03;25.9;44.0;;37.0;162.0;0.0;1.0;1.0;1.0
2023-08-01;20:40:03;25.9;44.0;;37.0;165.0;1.0;1.0;1.0;1.0
2023-08-01;20:55:03;25.9;44.0;;37.0;164.0;1.0;1.0;1.0;1.0
2023-08-01;21:10:03;25.8;44.0;;37.0;163.0;1.0;1.0;1.0;1.0
2023-08-01;21:25:03;25.8;44.0;;38.0;170.0;1.0;1.0;1.0;1.0
2023-08-01;21:40:03;25.7;45.0;;38.0;158.0;1.0;1.0;1.0;1.0
2023-08-01;21:55:03;25.7;45.0;;38.0;151.0;1.0;1.0;1.0;1.0
2023-08-01;22:10:03;25.6;45.0;;39.0;160.0;1.0;1.0;1.0;1.0
2023-08-01;22:25:03;25.8;45.0;;41.0;185.0;1.0;1.0;1.0;1.0
2023-08-01;22:40:03;25.9;44.0;;43.0;223.0;0.0;0.0;0.0;0.0
2023-08-01;22:55:03;26.1;44.0;;42.0;236.0;1.0;1.0;1.0;1.0
2023-08-01;23:10:03;26.2;44.0;;43.0;248.0;1.0;1.0;1.0;1.0
2023-08-01;23:25:03;26.2;44.0;;44.0;260.0;0.0;0.0;0.0;0.0
2023-08-01;23:40:03;26.2;44.0;;45.0;275.0;1.0;1.0;1.0;1.0
2023-08-01;23:55:03;26.2;44.0;;46.0;282.0;1.0;1.0;1.0;1.0
2023-08-02;00:10:03;26.3;44.0;;46.0;282.0;1.0;1.0;1.0;1.0
2023-08-02;00:25:03;26.3;44.0;;47.0;282.0;1.0;1.0;1.0;1.0
2023-08-02;00:40:03;26.3;44.0;;47.0;281.0;1.0;1.0;1.0;1.0
2023-08-02;00:55:03;26.3;44.0;;47.0;272.0;1.0;1.0;1.0;1.0
2023-08-02;01:10:03;26.2;43.0;;48.0;273.0;1.0;1.0;1.0;1.0
2023-08-02;01:25:03;26.2;43.0;;47.0;263.0;1.0;1.0;1.0;1.0
2023-08-02;01:40:03;26.2;43.0;;48.0;273.0;1.0;1.0;1.0;1.0
2023-08-02;01:55:03;26.2;43.0;;49.0;278.0;1.0;1.0;1.0;1.0
2023-08-02;02:10:03;26.2;43.0;;49.0;298.0;1.0;1.0;1.0;1.0
2023-08-02;02:25:03;26.2;43.0;;49.0;322.0;1.0;1.0;1.0;1.0
2023-08-02;02:40:03;26.2;43.0;;50.0;319.0;1.0;1.0;1.0;1.0
2023-08-02;02:55:03;26.2;43.0;;50.0;326.0;1.0;1.0;1.0;1.0
2023-08-02;03:10:03;26.2;43.0;;50.0;323.0;1.0;1.0;1.0;1.0
2023-08-02;03:25:03;26.2;43.0;;49.0;317.0;1.0;1.0;1.0;1.0
2023-08-02;03:40:03;26.1;44.0;;49.0;316.0;1.0;1.0;1.0;1.0
2023-08-02;03:55:03;26.1;43.0;;50.0;323.0;1.0;1.0;1.0;1.0
2023-08-02;04:10:03;26.1;43.0;;51.0;320.0;1.0;1.0;1.0;1.0
2023-08-02;04:25:03;26.1;43.0;;51.0;332.0;1.0;1.0;1.0;1.0
2023-08-02;04:40:03;26.1;43.0;;52.0;326.0;1.0;1.0;1.0;1.0
2023-08-02;04:55:03;26.1;43.0;;52.0;314.0;1.0;1.0;1.0;1.0
2023-08-02;05:10:03;26.1;43.0;;52.0;320.0;1.0;1.0;1.0;1.0
2023-08-02;05:25:03;26.1;43.0;;52.0;323.0;1.0;1.0;1.0;1.0
2023-08-02;05:40:03;26.1;43.0;;52.0;342.0;1.0;1.0;1.0;1.0
2023-08-02;05:55:03;26.1;43.0;;51.0;350.0;1.0;1.0;1.0;1.0
2023-08-02;06:10:03;26.1;43.0;;52.0;359.0;1.0;1.0;1.0;1.0
2023-08-02;06:25:03;26.1;43.0;;51.0;338.0;1.0;1.0;1.0;1.0
2023-08-02;06:40:03;26.1;43.0;;50.0;294.0;1.0;1.0;1.0;1.0
2023-08-02;06:55:03;26.1;43.0;;46.0;138.0;1.0;1.0;1.0;1.0
2023-08-02;07:10:03;25.8;43.0;;47.0;114.0;1.0;1.0;1.0;1.0
2023-08-02;07:25:03;25.7;44.0;;46.0;96.0;1.0;1.0;1.0;1.0
2023-08-02;07:40:03;25.6;44.0;;44.0;77.0;1.0;1.0;1.0;1.0
2023-08-02;07:55:03;25.6;44.0;;44.0;83.0;1.0;1.0;1.0;1.0
2023-08-02;08:10:03;25.6;44.0;;44.0;96.0;1.0;1.0;1.0;1.0
2023-08-02;08:25:03;25.6;44.0;;43.0;116.0;1.0;1.0;1.0;1.0
2023-08-02;08:40:03;25.7;45.0;;41.0;133.0;1.0;1.0;1.0;1.0
2023-08-02;08:55:03;25.7;45.0;;41.0;151.0;1.0;1.0;1.0;1.0
2023-08-02;09:10:03;25.7;45.0;;41.0;164.0;1.0;1.0;1.0;1.0
2023-08-02;09:25:03;25.7;45.0;;41.0;160.0;1.0;1.0;1.0;1.0
2023-08-02;09:40:03;25.7;45.0;;42.0;162.0;1.0;1.0;1.0;1.0
2023-08-02;09:55:03;25.7;45.0;;40.0;158.0;1.0;1.0;1.0;1.0
2023-08-02;10:10:03;25.7;44.0;;38.0;165.0;1.0;1.0;1.0;1.0
2023-08-02;10:25:03;25.8;44.0;;37.0;160.0;1.0;1.0;1.0;1.0
2023-08-02;10:40:03;25.8;45.0;;36.0;171.0;1.0;1.0;1.0;1.0
2023-08-02;10:55:03;25.8;45.0;;36.0;139.0;1.0;1.0;1.0;1.0
2023-08-02;11:10:03;25.8;45.0;;34.0;127.0;1.0;1.0;1.0;1.0
2023-08-02;11:25:03;25.8;45.0;;32.0;135.0;1.0;1.0;1.0;1.0
2023-08-02;11:40:03;25.9;46.0;;31.0;146.0;1.0;1.0;1.0;1.0
2023-08-02;11:55:03;25.9;47.0;;31.0;165.0;1.0;1.0;1.0;1.0
2023-08-02;12:10:03;25.9;48.0;;33.0;180.0;1.0;1.0;1.0;1.0
2023-08-02;12:25:03;25.9;47.0;;37.0;191.0;1.0;1.0;1.0;1.0
2023-08-02;12:40:03;26.0;47.0;;40.0;194.0;1.0;1.0;1.0;1.0
2023-08-02;12:55:03;26.0;48.0;;39.0;196.0;1.0;1.0;1.0;1.0
2023-08-02;13:10:03;26.0;48.0;;40.0;263.0;1.0;1.0;1.0;1.0
2023-08-02;13:25:03;26.0;48.0;;38.0;263.0;1.0;1.0;1.0;1.0
2023-08-02;13:40:03;26.1;47.0;;40.0;241.0;1.0;1.0;1.0;1.0
2023-08-02;13:55:03;26.1;47.0;;41.0;217.0;1.0;1.0;1.0;1.0
2023-08-02;14:10:03;26.1;47.0;;42.0;223.0;1.0;1.0;1.0;1.0
2023-08-02;14:25:03;26.1;47.0;;40.0;229.0;1.0;2.0;2.0;2.0
2023-08-02;14:40:03;26.1;47.0;;41.0;217.0;2.0;2.0;2.0;2.0
2023-08-02;14:55:03;26.1;48.0;;40.0;221.0;2.0;2.0;2.0;2.0
2023-08-02;15:10:03;26.1;48.0;;41.0;215.0;2.0;2.0;2.0;2.0
2023-08-02;15:25:03;26.1;48.0;;41.0;224.0;2.0;2.0;2.0;2.0
2023-08-02;15:40:04;26.1;48.0;;42.0;223.0;2.0;2.0;2.0;2.0
2023-08-02;15:55:03;26.1;48.0;;42.0;207.0;2.0;2.0;2.0;2.0
2023-08-02;16:10:04;26.1;48.0;;43.0;201.0;2.0;2.0;2.0;2.0
2023-08-02;16:25:03;26.1;48.0;;44.0;216.0;2.0;2.0;2.0;2.0
2023-08-02;16:40:03;26.1;47.0;;44.0;212.0;2.0;2.0;2.0;2.0
2023-08-02;16:55:04;26.2;47.0;;43.0;197.0;2.0;2.0;2.0;2.0
2023-08-02;17:10:04;26.2;48.0;;43.0;191.0;2.0;2.0;2.0;2.0
2023-08-02;17:25:03;26.2;48.0;;42.0;189.0;2.0;2.0;2.0;2.0
2023-08-02;17:40:04;26.2;48.0;;41.0;187.0;2.0;2.0;2.0;2.0
2023-08-02;17:55:04;26.1;48.0;;42.0;186.0;2.0;2.0;2.0;2.0
2023-08-02;18:10:04;26.1;48.0;;40.0;184.0;2.0;2.0;2.0;2.0
2023-08-02;18:25:04;26.1;48.0;;40.0;178.0;2.0;2.0;2.0;2.0
2023-08-02;18:40:04;26.1;48.0;;41.0;180.0;2.0;2.0;2.0;2.0
2023-08-02;18:55:04;26.1;48.0;;40.0;186.0;2.0;2.0;2.0;2.0
2023-08-02;19:10:04;26.1;48.0;;40.0;188.0;2.0;2.0;2.0;2.0
2023-08-02;19:25:04;26.1;48.0;;39.0;179.0;2.0;2.0;2.0;2.0
2023-08-02;19:40:04;26.1;48.0;;38.0;173.0;2.0;2.0;2.0;2.0
2023-08-02;19:55:04;26.0;48.0;;38.0;177.0;2.0;2.0;2.0;2.0
2023-08-02;20:10:04;26.0;48.0;;38.0;184.0;2.0;2.0;2.0;2.0
2023-08-02;20:25:04;26.0;48.0;;37.0;180.0;2.0;2.0;2.0;2.0
2023-08-02;20:40:04;26.0;48.0;;37.0;186.0;2.0;2.0;2.0;2.0
2023-08-02;20:55:04;26.0;48.0;;36.0;181.0;2.0;2.0;2.0;2.0
2023-08-02;21:10:04;25.9;48.0;;36.0;179.0;2.0;2.0;2.0;2.0
2023-08-02;21:25:04;25.9;48.0;;36.0;180.0;2.0;2.0;2.0;2.0
2023-08-02;21:40:04;25.8;48.0;;36.0;181.0;2.0;2.0;2.0;2.0
2023-08-02;21:55:04;25.8;48.0;;38.0;194.0;2.0;2.0;2.0;2.0
2023-08-02;22:10:04;25.8;48.0;;40.0;209.0;2.0;2.0;2.0;2.0
2023-08-02;22:25:04;25.9;47.0;;45.0;255.0;2.0;2.0;2.0;2.0
2023-08-02;22:40:04;26.1;47.0;;46.0;244.0;2.0;2.0;2.0;2.0
2023-08-02;22:55:04;26.3;47.0;;46.0;260.0;2.0;2.0;2.0;2.0
2023-08-02;23:10:04;26.4;46.0;;47.0;276.0;2.0;2.0;2.0;2.0
2023-08-02;23:25:04;26.4;46.0;;47.0;270.0;2.0;2.0;2.0;2.0
2023-08-02;23:40:04;26.5;46.0;;46.0;258.0;2.0;2.0;2.0;2.0
2023-08-02;23:55:04;26.5;46.0;;46.0;265.0;2.0;2.0;2.0;2.0
2023-08-03;00:10:04;26.5;46.0;;46.0;270.0;2.0;2.0;2.0;2.0
2023-08-03;00:25:04;26.5;46.0;;46.0;285.0;2.0;2.0;2.0;2.0
2023-08-03;00:40:04;26.5;46.0;;46.0;283.0;2.0;2.0;2.0;2.0
2023-08-03;00:55:04;26.4;46.0;;47.0;295.0;2.0;2.0;2.0;2.0
2023-08-03;01:10:04;26.4;46.0;;47.0;292.0;2.0;2.0;2.0;2.0
2023-08-03;01:25:04;26.4;46.0;;47.0;283.0;2.0;2.0;2.0;2.0
2023-08-03;01:40:04;26.4;46.0;;48.0;301.0;2.0;2.0;2.0;2.0
2023-08-03;01:55:04;26.3;46.0;;47.0;298.0;2.0;2.0;2.0;2.0
2023-08-03;02:10:04;26.3;46.0;;47.0;289.0;2.0;2.0;2.0;2.0
2023-08-03;02:25:04;26.3;46.0;;48.0;290.0;2.0;2.0;2.0;2.0
2023-08-03;02:40:04;26.3;46.0;;48.0;291.0;2.0;2.0;2.0;2.0
2023-08-03;02:55:04;26.2;46.0;;48.0;291.0;2.0;2.0;2.0;2.0
2023-08-03;03:10:04;26.2;46.0;;48.0;305.0;2.0;2.0;2.0;2.0
2023-08-03;03:25:04;26.2;46.0;;48.0;301.0;2.0;2.0;2.0;2.0
2023-08-03;03:40:04;26.2;46.0;;48.0;310.0;2.0;2.0;2.0;2.0
2023-08-03;03:55:04;26.3;46.0;;48.0;313.0;2.0;2.0;2.0;2.0
2023-08-03;04:10:04;26.3;46.0;;48.0;312.0;2.0;2.0;2.0;2.0
2023-08-03;04:25:04;26.3;46.0;;49.0;322.0;2.0;2.0;2.0;2.0
2023-08-03;04:40:04;26.3;46.0;;48.0;327.0;2.0;2.0;2.0;2.0
2023-08-03;04:55:04;26.2;46.0;;48.0;325.0;2.0;2.0;2.0;2.0
2023-08-03;05:10:04;26.2;46.0;;48.0;329.0;2.0;2.0;2.0;2.0
2023-08-03;05:25:04;26.2;46.0;;48.0;328.0;2.0;2.0;2.0;2.0
2023-08-03;05:40:04;26.2;46.0;;48.0;312.0;2.0;2.0;2.0;2.0
2023-08-03;05:55:04;26.2;46.0;;48.0;311.0;2.0;2.0;2.0;2.0
2023-08-03;06:10:04;26.2;46.0;;49.0;319.0;2.0;2.0;2.0;2.0
2023-08-03;06:25:04;26.2;46.0;;48.0;319.0;2.0;2.0;2.0;2.0
2023-08-03;06:40:04;26.2;45.0;;45.0;281.0;2.0;2.0;2.0;2.0
2023-08-03;06:55:04;26.1;45.0;;41.0;180.0;2.0;2.0;2.0;2.0
2023-08-03;07:10:04;25.9;45.0;;40.0;125.0;2.0;2.0;2.0;2.0
2023-08-03;07:25:04;25.9;45.0;;39.0;110.0;2.0;2.0;2.0;2.0
2023-08-03;07:40:04;25.8;46.0;;39.0;115.0;1.0;2.0;2.0;2.0
2023-08-03;07:55:04;25.8;46.0;;39.0;119.0;1.0;1.0;1.0;1.0
2023-08-03;08:10:04;25.7;46.0;;38.0;120.0;1.0;2.0;2.0;2.0
2023-08-03;08:25:04;25.7;46.0;;39.0;116.0;1.0;1.0;1.0;1.0
2023-08-03;08:40:04;25.6;46.0;;40.0;122.0;1.0;1.0;1.0;1.0
2023-08-03;08:55:04;25.6;47.0;;40.0;139.0;1.0;2.0;2.0;2.0
2023-08-03;09:10:04;25.5;47.0;;40.0;155.0;1.0;1.0;1.0;1.0
2023-08-03;09:25:04;25.5;47.0;;40.0;146.0;1.0;1.0;1.0;1.0
2023-08-03;09:40:04;25.5;47.0;;39.0;151.0;1.0;1.0;1.0;1.0
2023-08-03;09:55:04;25.5;47.0;;39.0;151.0;1.0;2.0;2.0;2.0
2023-08-03;10:10:04;25.6;47.0;;39.0;149.0;1.0;2.0;2.0;2.0
2023-08-03;10:25:04;25.6;47.0;;37.0;153.0;1.0;1.0;1.0;1.0
2023-08-03;10:40:04;25.6;47.0;;36.0;158.0;1.0;1.0;1.0;1.0
2023-08-03;10:55:04;25.6;47.0;;37.0;182.0;1.0;1.0;1.0;1.0
2023-08-03;11:10:04;25.7;46.0;;37.0;175.0;1.0;1.0;1.0;1.0
2023-08-03;11:25:04;25.7;46.0;;37.0;181.0;1.0;1.0;1.0;1.0
2023-08-03;11:40:04;25.7;46.0;;39.0;180.0;1.0;1.0;1.0;1.0
2023-08-03;11:55:04;25.8;46.0;;38.0;190.0;1.0;1.0;1.0;1.0
2023-08-03;12:10:04;25.9;46.0;;38.0;202.0;1.0;1.0;1.0;1.0
2023-08-03;12:25:04;26.0;46.0;;37.0;218.0;1.0;1.0;1.0;1.0
2023-08-03;12:40:04;26.1;46.0;;37.0;215.0;1.0;1.0;1.0;1.0
2023-08-03;12:55:04;26.1;46.0;;38.0;211.0;1.0;1.0;1.0;1.0
2023-08-03;13:10:04;26.2;45.0;;38.0;214.0;1.0;1.0;1.0;1.0
2023-08-03;13:25:04;26.2;45.0;;38.0;210.0;1.0;1.0;1.0;1.0
2023-08-03;13:40:04;26.3;45.0;;37.0;218.0;1.0;1.0;1.0;1.0
2023-08-03;13:55:04;26.3;45.0;;38.0;216.0;1.0;1.0;1.0;1.0
2023-08-03;14:10:04;26.3;45.0;;37.0;207.0;1.0;1.0;1.0;1.0
2023-08-03;14:25:04;26.3;44.0;;35.0;193.0;1.0;1.0;1.0;1.0
2023-08-03;14:40:04;26.3;45.0;;34.0;209.0;1.0;1.0;1.0;1.0
2023-08-03;14:55:04;26.4;46.0;;34.0;211.0;1.0;1.0;1.0;1.0
2023-08-03;15:10:04;26.4;46.0;;36.0;215.0;1.0;1.0;1.0;1.0
2023-08-03;15:25:04;26.4;46.0;;36.0;226.0;1.0;1.0;1.0;1.0
2023-08-03;15:40:04;26.4;46.0;;37.0;220.0;1.0;1.0;1.0;1.0
2023-08-03;15:55:04;26.4;46.0;;37.0;213.0;1.0;1.0;1.0;1.0
2023-08-03;16:10:04;26.4;46.0;;37.0;217.0;1.0;1.0;1.0;1.0
2023-08-03;16:25:04;26.4;46.0;;36.0;225.0;1.0;1.0;1.0;1.0
2023-08-03;16:40:04;26.5;46.0;;36.0;232.0;1.0;1.0;1.0;1.0
2023-08-03;16:55:04;26.5;46.0;;36.0;235.0;1.0;1.0;1.0;1.0
2023-08-03;17:10:04;26.5;46.0;;37.0;214.0;1.0;1.0;1.0;1.0
2023-08-03;17:25:04;26.4;46.0;;34.0;188.0;1.0;1.0;1.0;1.0
2023-08-03;17:40:04;26.4;45.0;;37.0;175.0;1.0;1.0;1.0;1.0
2023-08-03;17:55:04;26.4;45.0;;37.0;157.0;1.0;1.0;1.0;1.0
2023-08-03;18:10:04;26.4;46.0;;34.0;161.0;1.0;1.0;1.0;1.0
2023-08-03;18:25:04;26.3;46.0;;33.0;165.0;1.0;2.0;2.0;2.0
2023-08-03;18:40:04;26.3;47.0;;35.0;164.0;1.0;2.0;2.0;2.0
2023-08-03;18:55:04;26.2;47.0;;34.0;161.0;1.0;2.0;2.0;2.0
2023-08-03;19:10:04;26.2;47.0;;33.0;155.0;2.0;2.0;2.0;2.0
2023-08-03;19:25:35;26.0;48.0;;30.0;3.0;2.0;2.0;2.0;2.0
2023-08-03;19:40:35;25.7;49.0;;27.0;5.0;2.0;2.0;2.0;2.0
2023-08-03;19:55:36;25.5;48.0;;28.0;3.0;1.0;1.0;1.0;1.0
2023-08-03;20:10:36;25.4;47.0;;34.0;4.0;1.0;1.0;1.0;1.0
2023-08-03;20:25:36;25.4;46.0;;36.0;5.0;1.0;1.0;1.0;1.0
2023-08-03;20:40:36;25.3;46.0;;35.0;4.0;1.0;1.0;1.0;1.0
2023-08-03;20:55:36;25.3;46.0;;34.0;7.0;1.0;1.0;1.0;1.0
2023-08-03;21:10:36;25.2;47.0;;34.0;22.0;1.0;1.0;1.0;1.0
2023-08-03;21:25:36;25.2;47.0;;34.0;18.0;1.0;1.0;1.0;1.0
2023-08-03;21:40:36;25.1;47.0;;34.0;13.0;1.0;1.0;1.0;1.0
2023-08-03;21:55:36;25.1;47.0;;34.0;16.0;1.0;1.0;1.0;1.0
2023-08-03;22:10:36;25.0;46.0;;35.0;16.0;1.0;1.0;1.0;1.0
2023-08-03;22:25:36;25.1;46.0;;39.0;65.0;1.0;1.0;1.0;1.0
2023-08-03;22:40:36;25.3;46.0;;39.0;72.0;1.0;1.0;1.0;1.0
2023-08-03;22:55:36;25.5;46.0;;41.0;103.0;1.0;1.0;1.0;1.0
2023-08-03;23:10:36;25.6;45.0;;41.0;127.0;1.0;1.0;1.0;1.0
2023-08-03;23:25:36;25.6;45.0;;41.0;125.0;1.0;1.0;1.0;1.0
2023-08-03;23:40:36;25.6;45.0;;41.0;138.0;1.0;1.0;1.0;1.0
2023-08-03;23:55:36;25.7;46.0;;40.0;124.0;1.0;1.0;1.0;1.0
2023-08-04;00:10:36;25.7;45.0;;40.0;121.0;1.0;1.0;1.0;1.0
2023-08-04;00:25:36;25.7;45.0;;40.0;124.0;1.0;1.0;1.0;1.0
2023-08-04;00:40:36;25.7;45.0;;40.0;135.0;1.0;1.0;1.0;1.0
2023-08-04;00:55:36;25.7;45.0;;41.0;129.0;1.0;1.0;1.0;1.0
2023-08-04;01:10:36;25.7;45.0;;41.0;125.0;1.0;1.0;1.0;1.0
2023-08-04;01:25:36;25.7;45.0;;41.0;132.0;1.0;1.0;1.0;1.0
2023-08-04;01:40:36;25.6;45.0;;42.0;143.0;1.0;1.0;1.0;1.0
2023-08-04;01:55:36;25.6;45.0;;42.0;144.0;1.0;1.0;1.0;1.0
2023-08-04;02:10:36;25.6;45.0;;43.0;148.0;1.0;1.0;1.0;1.0
2023-08-04;02:25:36;25.6;45.0;;43.0;147.0;1.0;1.0;1.0;1.0
2023-08-04;02:40:36;25.6;46.0;;44.0;154.0;1.0;1.0;1.0;1.0
2023-08-04;02:55:36;25.6;46.0;;44.0;168.0;1.0;1.0;1.0;1.0
2023-08-04;03:10:36;25.5;46.0;;44.0;178.0;1.0;1.0;1.0;1.0
2023-08-04;03:25:36;25.5;46.0;;44.0;183.0;1.0;1.0;1.0;1.0
